region,district,isocode,year,population,data_year,country,source_sheet,data_level,week_number,cases,deaths,attack_rate,case_fatality_rate
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,37,2,0,0.0456880529396607,0.0
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,38,1,0,0.02284402646983035,0.0
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,39,2,0,0.0456880529396607,0.0
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,40,0,0,0.0,
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,41,1,0,0.02284402646983035,0.0
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,42,0,0,0.0,
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,43,1,0,0.02284402646983035,0.0
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,44,1,0,0.02284402646983035,0.0
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,45,0,0,0.0,
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,46,2,0,0.0456880529396607,0.0
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,47,3,0,0.06853207940949105,0.0
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,48,0,0,0.0,
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,49,0,0,0.0,
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,50,0,0,0.0,
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,51,0,0,0.0,
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,52,0,0,0.0,
LITTORAL,,,,4377512,2022,Cameroun,mcs_2022,region,53,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,1,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,2,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,3,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,4,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,5,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,6,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,7,2,0,0.06455757082772488,0.0
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,8,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,9,1,0,0.03227878541386244,0.0
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,10,9,0,0.290509068724762,0.0
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,11,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,12,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,13,3,0,0.09683635624158733,0.0
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,14,1,0,0.03227878541386244,0.0
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,15,2,0,0.06455757082772488,0.0
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,16,1,0,0.03227878541386244,0.0
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,17,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,18,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,19,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,20,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,21,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,22,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,23,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,24,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,25,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,26,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,27,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,28,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,29,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,30,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,31,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,32,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,33,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,34,3,0,0.09683635624158733,0.0
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,35,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,36,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,37,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,38,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,39,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,40,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,41,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,42,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,43,1,0,0.03227878541386244,0.0
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,44,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,45,1,0,0.03227878541386244,0.0
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,46,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,47,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,48,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,49,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,50,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,51,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,52,0,0,0.0,
NORD,,,,3098010,2022,Cameroun,mcs_2022,region,53,0,0,0.0,
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,1,3,0,0.1568903085718589,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,2,5,1,0.2614838476197648,20.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,3,8,2,0.4183741561916237,25.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,4,9,0,0.4706709257155767,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,5,7,0,0.36607738666767076,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,6,9,0,0.4706709257155767,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,7,7,0,0.36607738666767076,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,8,14,0,0.7321547733353415,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,9,4,0,0.20918707809581186,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,10,2,0,0.10459353904790593,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,11,4,0,0.20918707809581186,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,12,3,0,0.1568903085718589,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,13,10,0,0.5229676952395296,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,14,2,0,0.10459353904790593,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,15,4,0,0.20918707809581186,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,16,6,0,0.3137806171437178,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,17,9,0,0.4706709257155767,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,18,1,0,0.052296769523952964,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,19,6,1,0.3137806171437178,16.666666666666664
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,20,10,1,0.5229676952395296,10.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,21,6,0,0.3137806171437178,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,22,7,0,0.36607738666767076,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,23,1,0,0.052296769523952964,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,24,2,0,0.10459353904790593,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,25,7,0,0.36607738666767076,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,26,3,0,0.1568903085718589,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,27,2,0,0.10459353904790593,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,28,1,0,0.052296769523952964,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,29,2,0,0.10459353904790593,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,30,1,0,0.052296769523952964,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,31,3,0,0.1568903085718589,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,32,3,0,0.1568903085718589,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,33,3,0,0.1568903085718589,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,34,2,0,0.10459353904790593,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,35,1,0,0.052296769523952964,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,36,2,0,0.10459353904790593,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,37,1,0,0.052296769523952964,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,38,2,0,0.10459353904790593,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,39,3,0,0.1568903085718589,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,40,0,0,0.0,
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,41,1,0,0.052296769523952964,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,42,2,0,0.10459353904790593,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,43,1,0,0.052296769523952964,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,44,0,0,0.0,
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,45,4,0,0.20918707809581186,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,46,2,0,0.10459353904790593,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,47,2,0,0.10459353904790593,0.0
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,48,0,0,0.0,
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,49,0,0,0.0,
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,50,0,0,0.0,
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,51,0,0,0.0,
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,52,0,0,0.0,
NORD OUEST,,,,1912164,2022,Cameroun,mcs_2022,region,53,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,1,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,2,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,3,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,4,1,0,0.04239573193687445,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,5,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,6,3,0,0.12718719581062335,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,7,6,1,0.2543743916212467,16.666666666666664
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,8,3,0,0.12718719581062335,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,9,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,10,1,0,0.04239573193687445,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,11,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,12,3,0,0.12718719581062335,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,13,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,14,12,0,0.5087487832424934,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,15,1,0,0.04239573193687445,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,16,1,0,0.04239573193687445,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,17,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,18,11,0,0.466353051305619,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,19,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,20,3,0,0.12718719581062335,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,21,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,22,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,23,4,0,0.1695829277474978,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,24,3,1,0.12718719581062335,33.33333333333333
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,25,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,26,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,27,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,28,4,0,0.1695829277474978,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,29,5,0,0.21197865968437224,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,30,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,31,3,0,0.12718719581062335,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,32,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,33,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,34,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,35,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,36,2,0,0.0847914638737489,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,37,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,38,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,39,1,0,0.04239573193687445,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,40,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,41,3,0,0.12718719581062335,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,42,7,0,0.29677012355812116,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,43,4,0,0.1695829277474978,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,44,1,0,0.04239573193687445,0.0
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,45,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,46,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,47,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,48,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,49,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,50,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,51,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,52,0,0,0.0,
OUEST,,,,2358728,2022,Cameroun,mcs_2022,region,53,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,1,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,2,5,0,0.5499364273489985,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,3,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,4,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,5,2,1,0.21997457093959938,50.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,6,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,7,1,1,0.10998728546979969,100.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,8,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,9,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,10,2,0,0.21997457093959938,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,11,2,0,0.21997457093959938,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,12,2,0,0.21997457093959938,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,13,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,14,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,15,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,16,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,17,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,18,4,0,0.43994914187919876,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,19,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,20,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,21,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,22,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,23,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,24,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,25,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,26,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,27,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,28,2,0,0.21997457093959938,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,29,3,0,0.32996185640939907,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,30,1,1,0.10998728546979969,100.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,31,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,32,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,33,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,34,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,35,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,36,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,37,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,38,2,0,0.21997457093959938,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,39,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,40,1,0,0.10998728546979969,0.0
SUD,,,,909196,2022,Cameroun,mcs_2022,region,41,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,42,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,43,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,44,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,45,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,46,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,47,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,48,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,49,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,50,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,51,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,52,0,0,0.0,
SUD,,,,909196,2022,Cameroun,mcs_2022,region,53,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,1,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,2,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,3,1,0,0.05123801286688979,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,4,1,0,0.05123801286688979,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,5,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,6,1,0,0.05123801286688979,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,7,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,8,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,9,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,10,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,11,2,0,0.10247602573377958,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,12,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,13,2,2,0.10247602573377958,100.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,14,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,15,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,16,1,0,0.05123801286688979,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,17,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,18,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,19,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,20,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,21,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,22,2,0,0.10247602573377958,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,23,1,0,0.05123801286688979,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,24,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,25,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,26,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,27,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,28,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,29,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,30,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,31,2,0,0.10247602573377958,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,32,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,33,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,34,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,35,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,36,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,37,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,38,2,0,0.10247602573377958,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,39,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,40,2,0,0.10247602573377958,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,41,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,42,1,0,0.05123801286688979,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,43,2,0,0.10247602573377958,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,44,1,0,0.05123801286688979,0.0
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,45,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,46,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,47,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,48,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,49,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,50,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,51,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,52,0,0,0.0,
SUD OUEST,,,,1951676,2022,Cameroun,mcs_2022,region,53,0,0,0.0,
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,1,15,0,0.05392205286863165,0.0
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,2,15,1,0.05392205286863165,6.666666666666667
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,3,18,3,0.06470646344235798,16.666666666666664
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,4,20,0,0.07189607049150885,0.0
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,5,33,3,0.11862851631098963,9.090909090909092
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,6,31,0,0.11143890926183873,0.0
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,7,26,2,0.09346489163896152,7.6923076923076925
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,8,41,0,0.14738694450759315,0.0
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,9,22,1,0.07908567754065975,4.545454545454546
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,10,20,0,0.07189607049150885,0.0
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,11,39,0,0.14019733745844226,0.0
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,12,29,1,0.10424930221268784,3.4482758620689653
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,13,42,4,0.1509817480321686,9.523809523809524
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,14,37,1,0.13300773040929137,2.7027027027027026
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,15,28,1,0.10065449868811241,3.571428571428571
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,16,32,1,0.11503371278641417,3.125
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,17,27,0,0.09705969516353695,0.0
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,18,37,0,0.13300773040929137,0.0
TOTAL GENERAL,,,,27817932,2022,Cameroun,mcs_2022,region,19,29,2,0.10424930221268784,6.896551724137931
